image,vehicles,pedestrians
./bdd100k/train/images/79fbf602-bc0e0bda.jpg,3,0
./bdd100k/train/images/79fe41c9-22862bbf.jpg,2,0
./bdd100k/train/images/79fe7fcd-c48935d2.jpg,0,0
./bdd100k/train/images/79fff5d6-1310b34a.jpg,6,0
./bdd100k/train/images/7a014ccb-db99e30c.jpg,6,3
./bdd100k/train/images/7a067798-d5ac29e2.jpg,2,1
./bdd100k/train/images/7a06b168-c4ba084b.jpg,5,1
./bdd100k/train/images/7a06c55c-5f7a6063.jpg,5,1
./bdd100k/train/images/7a07fe5a-1528c659.jpg,1,0
./bdd100k/train/images/7a082a1e-6a856fc9.jpg,1,0
./bdd100k/train/images/7a08a044-827c6476.jpg,2,0
./bdd100k/train/images/7a08f930-56920f22.jpg,2,0
./bdd100k/train/images/7a0a6e86-0c41f891.jpg,12,0
./bdd100k/train/images/7a0b69e7-0acbe978.jpg,10,0
./bdd100k/train/images/7a0b69e7-365884f8.jpg,10,0
./bdd100k/train/images/7a0b69e7-98177b4c.jpg,5,3
./bdd100k/train/images/7a0bffe1-2289a77a.jpg,5,1
./bdd100k/train/images/7a0e53d9-bc7c2398.jpg,5,17
./bdd100k/train/images/7a0ece05-b21b38d4.jpg,9,2
./bdd100k/train/images/7a0ed920-596f2331.jpg,5,0
./bdd100k/train/images/7a0f932b-47be6c4b.jpg,6,3
./bdd100k/train/images/7a118907-c439643c.jpg,8,0
./bdd100k/train/images/7a12c4c2-aa50f81f.jpg,13,0
./bdd100k/train/images/7a132320-65a26ae5.jpg,2,0
./bdd100k/train/images/7a15e236-343c6c3b.jpg,8,0
./bdd100k/train/images/7a15e236-cf9af4e0.jpg,6,0
./bdd100k/train/images/7a162055-395d7042.jpg,4,0
./bdd100k/train/images/7a162055-73453ffa.jpg,7,3
./bdd100k/train/images/7a162055-96d7764c.jpg,2,0
./bdd100k/train/images/7a1ae560-035bd20f.jpg,7,0
./bdd100k/train/images/7a1bdf52-43ddca0f.jpg,6,0
./bdd100k/train/images/7a1e61c2-a36663c2.jpg,1,0
./bdd100k/train/images/7a1e631e-23f512e0.jpg,2,0
./bdd100k/train/images/7a1e631e-4323fe07.jpg,3,0
./bdd100k/train/images/7a1e631e-580bd705.jpg,2,0
./bdd100k/train/images/7a1e631e-e8467801.jpg,7,0
./bdd100k/train/images/7a1e7de3-a1d3dfd5.jpg,4,0
./bdd100k/train/images/7a211615-90105013.jpg,3,0
./bdd100k/train/images/7a24fe99-3069ad3f.jpg,2,0
./bdd100k/train/images/7a24fe99-3c6744b6.jpg,3,0
./bdd100k/train/images/7a24fe99-e3496f73.jpg,2,0
./bdd100k/train/images/7a24fe99-eaec26f9.jpg,1,0
./bdd100k/train/images/7a281098-b0583c3e.jpg,5,2
./bdd100k/train/images/7a2811a0-572acc38.jpg,14,0
./bdd100k/train/images/7a2811a0-e6ab4549.jpg,3,0
./bdd100k/train/images/7a2b2702-ec32b3aa.jpg,7,0
./bdd100k/train/images/7a2bfb30-a573b004.jpg,12,1
./bdd100k/train/images/7a2cad1d-6bd89bb2.jpg,8,1
./bdd100k/train/images/7a2e212f-30a31de2.jpg,11,0
./bdd100k/train/images/7a2e212f-70c2f79c.jpg,12,1
./bdd100k/train/images/7a2ef122-1c52d1b7.jpg,2,0
./bdd100k/train/images/7a2ef122-b0fc531a.jpg,0,2
./bdd100k/train/images/7a313ae8-c561ff57.jpg,6,0
./bdd100k/train/images/7a31c869-9d93e812.jpg,8,11
./bdd100k/train/images/7a32638e-f6bc5c86.jpg,10,1
./bdd100k/train/images/7a34dbdc-9846a841.jpg,5,0
./bdd100k/train/images/7a358752-7992c09d.jpg,15,1
./bdd100k/train/images/7a36201f-1b550e67.jpg,0,0
./bdd100k/train/images/7a36201f-31eaae8c.jpg,2,0
./bdd100k/train/images/7a36201f-7f8cac95.jpg,2,0
./bdd100k/train/images/7a36bb02-28cab4c2.jpg,6,0
./bdd100k/train/images/7a36bb02-53190ab7.jpg,1,0
./bdd100k/train/images/7a371174-b6efc810.jpg,13,1
./bdd100k/train/images/7a383250-88902ac6.jpg,10,4
./bdd100k/train/images/7a397d0e-34f17981.jpg,2,0
./bdd100k/train/images/7a3a5a4a-1e6f42ed.jpg,2,1
./bdd100k/train/images/7a3a5a4a-404486a2.jpg,2,0
./bdd100k/train/images/7a3a7548-632f257d.jpg,7,1
./bdd100k/train/images/7a3a7548-71732142.jpg,12,0
./bdd100k/train/images/7a3ad27f-a80b6414.jpg,9,0
./bdd100k/train/images/7a3c3aca-a8ea8606.jpg,10,0
./bdd100k/train/images/7a3c3aca-f702c8c5.jpg,8,0
./bdd100k/train/images/7a3cb391-c99a68dd.jpg,2,0
./bdd100k/train/images/7a3d3e7d-12c3b545.jpg,16,1
./bdd100k/train/images/7a3d45f6-7de076b9.jpg,6,0
./bdd100k/train/images/7a3da3fa-01a8b623.jpg,1,0
./bdd100k/train/images/7a3da3fa-69ab12ab.jpg,2,0
./bdd100k/train/images/7a3edc57-68c03e77.jpg,14,2
./bdd100k/train/images/7a3f20ae-ea9bd981.jpg,3,0
./bdd100k/train/images/7a42ea9e-7167b9cc.jpg,10,0
./bdd100k/train/images/7a44e3f8-a3684e22.jpg,5,0
./bdd100k/train/images/7a457546-e11c8e6c.jpg,1,0
./bdd100k/train/images/7a471c1e-2c27fadf.jpg,5,0
./bdd100k/train/images/7a476f45-1d1dee64.jpg,6,0
./bdd100k/train/images/7a4a4071-2e1ff136.jpg,12,1
./bdd100k/train/images/7a4a4071-3a6702a4.jpg,4,0
./bdd100k/train/images/7a4a4071-6cd28ffe.jpg,3,0
./bdd100k/train/images/7a4a4071-a9f16e21.jpg,0,0
./bdd100k/train/images/7a4a4071-c8d7e89e.jpg,3,0
./bdd100k/train/images/7a4a4071-e404067f.jpg,3,0
./bdd100k/train/images/7a4a57a1-365c800f.jpg,8,0
./bdd100k/train/images/7a4bee59-2fd17b48.jpg,2,0
./bdd100k/train/images/7a4bee59-a02c6c8b.jpg,5,0
./bdd100k/train/images/7a4c5d5c-390206ad.jpg,2,0
./bdd100k/train/images/7a4c8554-93bfa28d.jpg,3,0
./bdd100k/train/images/7a4cba5c-7f79912f.jpg,12,4
./bdd100k/train/images/7a4d97a8-db3fd9bf.jpg,7,0
./bdd100k/train/images/7a4e7466-29405016.jpg,14,0
./bdd100k/train/images/7a4e7466-b93ed9cf.jpg,10,0
./bdd100k/train/images/7a4e7466-bb01f12a.jpg,18,0
./bdd100k/train/images/7a4fe180-26abf5c3.jpg,14,0
./bdd100k/train/images/7a4fe9fb-6cb36302.jpg,8,0
./bdd100k/train/images/7a4fe9fb-cd259149.jpg,7,1
./bdd100k/train/images/7a4fe9fb-e7e8083e.jpg,7,1
./bdd100k/train/images/7a51c4f1-9dd04cfe.jpg,6,0
./bdd100k/train/images/7a520bcc-0ff4f873.jpg,2,0
./bdd100k/train/images/7a520bcc-4bb554aa.jpg,0,0
./bdd100k/train/images/7a521fbd-7488a714.jpg,1,0
./bdd100k/train/images/7a524385-1c8c7c3d.jpg,9,0
./bdd100k/train/images/7a524385-f0c83dc2.jpg,4,0
./bdd100k/train/images/7a529a6d-296146f2.jpg,7,0
./bdd100k/train/images/7a53506f-9c59128b.jpg,6,0
./bdd100k/train/images/7a536ea9-1af10eeb.jpg,13,0
./bdd100k/train/images/7a536ea9-1f800b6d.jpg,0,0
./bdd100k/train/images/7a536ea9-2707b26c.jpg,8,0
./bdd100k/train/images/7a536ea9-3a5814dd.jpg,7,0
./bdd100k/train/images/7a536ea9-5955a213.jpg,1,0
./bdd100k/train/images/7a536ea9-643f5d24.jpg,3,0
./bdd100k/train/images/7a536ea9-66558f6d.jpg,2,0
./bdd100k/train/images/7a536ea9-75176754.jpg,6,0
./bdd100k/train/images/7a536ea9-853637f0.jpg,4,0
./bdd100k/train/images/7a536ea9-85ca35fc.jpg,5,0
./bdd100k/train/images/7a536ea9-85f8767e.jpg,2,5
./bdd100k/train/images/7a536ea9-8945ba56.jpg,4,0
./bdd100k/train/images/7a536ea9-9bd8b62e.jpg,7,0
./bdd100k/train/images/7a536ea9-aaa5f316.jpg,7,0
./bdd100k/train/images/7a536ea9-b5ae3f1e.jpg,6,0
./bdd100k/train/images/7a536ea9-c0214f82.jpg,2,0
./bdd100k/train/images/7a536ea9-cc1535d0.jpg,4,1
./bdd100k/train/images/7a536ea9-ed198636.jpg,6,0
./bdd100k/train/images/7a536ea9-eea4b837.jpg,8,0
./bdd100k/train/images/7a536fed-39bbdb56.jpg,6,0
./bdd100k/train/images/7a536fed-b7971e1e.jpg,1,0
./bdd100k/train/images/7a5488e4-1cb183e4.jpg,5,0
./bdd100k/train/images/7a54c82d-35a4a79b.jpg,11,0
./bdd100k/train/images/7a54c82d-a309ea25.jpg,2,2
./bdd100k/train/images/7a55f679-3274ea48.jpg,3,0
./bdd100k/train/images/7a56c7ac-63a03b45.jpg,9,5
./bdd100k/train/images/7a5c4c67-234a0f89.jpg,5,0
./bdd100k/train/images/7a5c91bf-aa647c1e.jpg,5,0
./bdd100k/train/images/7a5cc93f-33dd37f4.jpg,4,0
./bdd100k/train/images/7a5df54e-763ddadf.jpg,3,4
./bdd100k/train/images/7a5f4547-30612819.jpg,6,0
./bdd100k/train/images/7a5f4547-561a9cfa.jpg,4,0
./bdd100k/train/images/7a5f7a1b-46d2927a.jpg,7,0
./bdd100k/train/images/7a606a96-efda540d.jpg,3,1
./bdd100k/train/images/7a60cd19-4c9c9fd6.jpg,7,7
./bdd100k/train/images/7a60cd19-9cc3cfa8.jpg,9,1
./bdd100k/train/images/7a60d76e-54bf7fa0.jpg,2,0
./bdd100k/train/images/7a60d76e-dd5b3a5a.jpg,2,0
./bdd100k/train/images/7a63357e-3b260064.jpg,8,6
./bdd100k/train/images/7a63357e-8f4f6284.jpg,3,0
./bdd100k/train/images/7a646eea-2848280f.jpg,6,0
./bdd100k/train/images/7a64afd6-6216e2f0.jpg,10,0
./bdd100k/train/images/7a67d5fb-0c9b9312.jpg,9,0
./bdd100k/train/images/7a67e12a-142f7d9a.jpg,5,0
./bdd100k/train/images/7a67e12a-6cb6fa06.jpg,4,0
./bdd100k/train/images/7a6985bd-de8bab6c.jpg,5,1
./bdd100k/train/images/7a6d892a-2ff41792.jpg,1,0
./bdd100k/train/images/7a720cfa-5139a991.jpg,6,0
./bdd100k/train/images/7a72d259-5c7ae4ad.jpg,21,0
./bdd100k/train/images/7a7a26f5-77724d2d.jpg,3,0
./bdd100k/train/images/7a7a3a44-73522c9c.jpg,9,0
./bdd100k/train/images/7a7b8312-35fd8062.jpg,3,6
./bdd100k/train/images/7a7f185d-d82a814f.jpg,4,0
./bdd100k/train/images/7a7ffccb-75f8f513.jpg,5,0
./bdd100k/train/images/7a7ffccb-aff1f997.jpg,2,0
./bdd100k/train/images/7a8053ca-bb2f92ae.jpg,6,0
./bdd100k/train/images/7a80b62a-64b1ca3e.jpg,0,2
./bdd100k/train/images/7a80b62a-7e95b93d.jpg,10,0
./bdd100k/train/images/7a80b62a-a2884ee9.jpg,11,0
./bdd100k/train/images/7a80fd07-4d1aefb0.jpg,5,0
./bdd100k/train/images/7a80fd07-9040708d.jpg,6,0
./bdd100k/train/images/7a833878-8088e566.jpg,6,4
./bdd100k/train/images/7a833878-b6a6b14f.jpg,5,0
./bdd100k/train/images/7a833878-fc5fe9d8.jpg,3,3
./bdd100k/train/images/7a849e89-639ecc87.jpg,6,0
./bdd100k/train/images/7a84be16-80cc1a5d.jpg,2,1
./bdd100k/train/images/7a85221a-9b83dce8.jpg,1,0
./bdd100k/train/images/7a861562-7409a3e5.jpg,1,0
./bdd100k/train/images/7a861562-d8a5438d.jpg,4,0
./bdd100k/train/images/7a86c9a8-47a78008.jpg,13,0
./bdd100k/train/images/7a86c9a8-9cb7eab5.jpg,4,0
./bdd100k/train/images/7a86c9a8-a7e4d65f.jpg,4,2
./bdd100k/train/images/7a86c9a8-db7fc6bd.jpg,8,0
./bdd100k/train/images/7a86e6a5-935f97d3.jpg,12,0
./bdd100k/train/images/7a87e20f-b8eb6fe5.jpg,2,0
./bdd100k/train/images/7a8825bf-cb837da8.jpg,17,0
./bdd100k/train/images/7a8a4e98-40938b0e.jpg,3,0
./bdd100k/train/images/7a8a4e98-80614a96.jpg,2,5
./bdd100k/train/images/7a8a4e98-b3119c7b.jpg,9,0
./bdd100k/train/images/7a8a4e98-ea28816f.jpg,5,4
./bdd100k/train/images/7a8ee5b8-1ba55c87.jpg,1,0
./bdd100k/train/images/7a8fca25-10225182.jpg,3,12
./bdd100k/train/images/7a8fca25-1b15e62e.jpg,9,1
./bdd100k/train/images/7a8fca25-1de08b31.jpg,12,0
./bdd100k/train/images/7a8fca25-3b3d1e52.jpg,2,0
./bdd100k/train/images/7a8fca25-432d10ba.jpg,5,0
./bdd100k/train/images/7a8fca25-4d6c1d46.jpg,4,6
./bdd100k/train/images/7a8fca25-ccc23475.jpg,4,0
./bdd100k/train/images/7a8fcf7d-7ee5a984.jpg,2,0
./bdd100k/train/images/7a9072ef-a5c48640.jpg,7,0
./bdd100k/train/images/7a920695-d1dc1dfb.jpg,8,3
./bdd100k/train/images/7a9209ef-917ab33d.jpg,9,0
./bdd100k/train/images/7a9209ef-f5f5c8f8.jpg,4,0
./bdd100k/train/images/7a9209ef-fe0f6428.jpg,2,0
./bdd100k/train/images/7a95d3da-09a21e1f.jpg,1,0
./bdd100k/train/images/7a95d3da-9d201d43.jpg,5,0
./bdd100k/train/images/7a98b718-66f75d83.jpg,0,0
./bdd100k/train/images/7a98b718-b1a35a77.jpg,9,0
./bdd100k/train/images/7a98b718-c1a3f9ad.jpg,1,0
./bdd100k/train/images/7a99cf0e-cdaa6536.jpg,13,0
./bdd100k/train/images/7a9b41db-64acd9f1.jpg,7,0
./bdd100k/train/images/7a9c7235-6a081e87.jpg,2,0
./bdd100k/train/images/7a9d6ddb-3044d710.jpg,7,1
./bdd100k/train/images/7a9d6ddb-3a86dcc0.jpg,6,0
./bdd100k/train/images/7a9d6ddb-72036ce9.jpg,2,0
./bdd100k/train/images/7a9d6ddb-85c7d8d5.jpg,5,1
./bdd100k/train/images/7a9d6ddb-d28b6f6a.jpg,13,0
./bdd100k/train/images/7a9d6ddb-e8664b82.jpg,10,2
./bdd100k/train/images/7a9d6ddb-f6db12be.jpg,4,7
./bdd100k/train/images/7a9f12a6-100cb418.jpg,7,0
./bdd100k/train/images/7a9f1f0b-ce4a66ff.jpg,14,1
./bdd100k/train/images/7aa485ea-af71281a.jpg,2,0
./bdd100k/train/images/7aa4ff0f-14fbf595.jpg,0,0
./bdd100k/train/images/7aa4ff0f-9d28d8a4.jpg,0,0
./bdd100k/train/images/7aa596ba-81df9274.jpg,3,0
./bdd100k/train/images/7aa596ba-aed8ad88.jpg,2,0
./bdd100k/train/images/7aa76588-931a1926.jpg,6,0
./bdd100k/train/images/7aa7998a-b6dd1058.jpg,5,0
./bdd100k/train/images/7aa83b3c-76b7a542.jpg,0,0
./bdd100k/train/images/7aa85486-9045dde3.jpg,12,0
./bdd100k/train/images/7aa8d1fe-78bd2ffb.jpg,1,1
./bdd100k/train/images/7aa8f126-c398a3ab.jpg,0,0
./bdd100k/train/images/7aaa7d74-5cb38779.jpg,11,0
./bdd100k/train/images/7aaa7d74-82b23207.jpg,1,0
./bdd100k/train/images/7aab2856-69bb17f4.jpg,10,1
./bdd100k/train/images/7aac2828-24b98362.jpg,8,0
./bdd100k/train/images/7aac2828-733d11c4.jpg,7,6
./bdd100k/train/images/7aad8cb9-87faf986.jpg,2,0
./bdd100k/train/images/7aade2ac-0363953e.jpg,4,0
./bdd100k/train/images/7aade2ac-89210461.jpg,8,0
./bdd100k/train/images/7aae8890-4de625be.jpg,17,1
./bdd100k/train/images/7aaf7c04-06077131.jpg,2,0
./bdd100k/train/images/7aaf7c04-8a27a490.jpg,5,0
./bdd100k/train/images/7ab210e7-94018788.jpg,6,0
./bdd100k/train/images/7ab338f7-2dd5fcab.jpg,2,0
./bdd100k/train/images/7ab338f7-3f8c87c7.jpg,5,2
./bdd100k/train/images/7ab338f7-56810148.jpg,3,0
./bdd100k/train/images/7ab438bb-3eeb8172.jpg,0,0
./bdd100k/train/images/7ab438bb-9ead8b02.jpg,9,0
./bdd100k/train/images/7ab438bb-f6ff4423.jpg,15,0
./bdd100k/train/images/7ab50de8-16ec5eb7.jpg,8,1
./bdd100k/train/images/7ab559d5-b46b56b7.jpg,3,2
./bdd100k/train/images/7ab559d5-caab2732.jpg,13,1
./bdd100k/train/images/7ab6e75b-d14c1648.jpg,4,2
./bdd100k/train/images/7ab7218c-6d65b29f.jpg,5,1
./bdd100k/train/images/7ab7e9ec-58ec8a48.jpg,4,1
./bdd100k/train/images/7ab7e9ec-7ef00072.jpg,14,1
./bdd100k/train/images/7ab81744-26394bd8.jpg,8,0
./bdd100k/train/images/7ab81744-f6046a6a.jpg,14,1
./bdd100k/train/images/7ab9b228-ff0b8ddc.jpg,5,0
./bdd100k/train/images/7ab9daa1-6d2a7971.jpg,18,0
./bdd100k/train/images/7abc245d-8668f6c9.jpg,0,0
./bdd100k/train/images/7abc4b2e-20f26ba3.jpg,0,0
./bdd100k/train/images/7abc4b2e-23aa23fd.jpg,3,0
./bdd100k/train/images/7abc4b2e-cd359e51.jpg,7,0
./bdd100k/train/images/7abc9a80-2bafe7d1.jpg,14,0
./bdd100k/train/images/7abc9a80-45a67aa5.jpg,9,1
./bdd100k/train/images/7abc9a80-58b1af8d.jpg,9,5
./bdd100k/train/images/7abc9a80-630fff19.jpg,5,0
./bdd100k/train/images/7abc9a80-8d07d2de.jpg,10,3
./bdd100k/train/images/7abc9a80-927e67d7.jpg,11,0
./bdd100k/train/images/7abc9a80-958146ef.jpg,0,0
./bdd100k/train/images/7abc9a80-a27586b7.jpg,1,0
./bdd100k/train/images/7abc9a80-a8dc104b.jpg,9,3
./bdd100k/train/images/7abc9a80-b4802dad.jpg,17,2
./bdd100k/train/images/7abc9a80-cdd1f4d9.jpg,11,0
./bdd100k/train/images/7abcde4c-5713caec.jpg,4,1
./bdd100k/train/images/7abedcd5-a4973821.jpg,4,0
./bdd100k/train/images/7abf5715-5be07fbd.jpg,5,0
./bdd100k/train/images/7abf8be6-60520fd3.jpg,8,1
./bdd100k/train/images/7abf8be6-7aad8d72.jpg,1,0
./bdd100k/train/images/7abf8be6-f42b7965.jpg,6,0
./bdd100k/train/images/7abfb302-1102ea30.jpg,8,0
./bdd100k/train/images/7abfb361-52f9bc8f.jpg,4,0
./bdd100k/train/images/7abfb361-5497a78e.jpg,9,1
./bdd100k/train/images/7abfb361-a5990dea.jpg,3,0
./bdd100k/train/images/7abfb361-ad1b41e8.jpg,3,1
./bdd100k/train/images/7ac0d807-ef74bb88.jpg,5,0
./bdd100k/train/images/7ac1aa52-10c6f16f.jpg,8,0
./bdd100k/train/images/7ac1aa52-e93fbe0c.jpg,6,4
./bdd100k/train/images/7ac34347-bf4eda69.jpg,14,0
./bdd100k/train/images/7ac432f1-1cea04eb.jpg,7,0
./bdd100k/train/images/7ac8ba06-328cda88.jpg,3,0
./bdd100k/train/images/7ac8ba06-ba5cc547.jpg,2,0
./bdd100k/train/images/7ac8ba06-e7431cc5.jpg,6,0
./bdd100k/train/images/7ac8ba06-e97a2df2.jpg,8,1
./bdd100k/train/images/7aca5bc0-1f51f451.jpg,1,0
./bdd100k/train/images/7aca5bc0-23859d6f.jpg,2,0
./bdd100k/train/images/7aca5bc0-fe17635f.jpg,7,0
./bdd100k/train/images/7acbc40f-1440c874.jpg,7,0
./bdd100k/train/images/7acbc40f-48500975.jpg,12,0
./bdd100k/train/images/7acbc40f-b1585766.jpg,14,0
./bdd100k/train/images/7acbc40f-b567c769.jpg,7,0
./bdd100k/train/images/7acbc40f-fe1dd454.jpg,5,0
./bdd100k/train/images/7acd9ba1-e12b9a15.jpg,18,0
./bdd100k/train/images/7ad043fd-c4ae01a2.jpg,4,0
./bdd100k/train/images/7ad08e6a-1f101e94.jpg,8,0
./bdd100k/train/images/7ad1174c-373265eb.jpg,8,0
./bdd100k/train/images/7ad130e3-c315bcad.jpg,9,2
./bdd100k/train/images/7ad1c7df-383769c1.jpg,3,0
./bdd100k/train/images/7ad1dcfe-dcbad862.jpg,5,2
./bdd100k/train/images/7ad21327-d3ecc9ee.jpg,2,1
./bdd100k/train/images/7ad28436-6eb5c054.jpg,2,0
./bdd100k/train/images/7ad28436-df569c55.jpg,5,0
./bdd100k/train/images/7ad2aa84-5a05e523.jpg,7,7
./bdd100k/train/images/7ad2aa84-66b4a7bf.jpg,6,19
./bdd100k/train/images/7ad3a3cc-6a0d27b6.jpg,10,0
./bdd100k/train/images/7ad4a769-2811839b.jpg,4,0
./bdd100k/train/images/7ad52fcc-c67c4e6d.jpg,7,0
./bdd100k/train/images/7ad8f9c6-4ba45b79.jpg,14,1
./bdd100k/train/images/7ada67cd-7268f678.jpg,12,0
./bdd100k/train/images/7adaeab3-10ec73b5.jpg,0,0
./bdd100k/train/images/7adb4bc8-da06ad09.jpg,4,0
./bdd100k/train/images/7adb69fb-5d525b5a.jpg,1,0
./bdd100k/train/images/7adc1b6a-983f33a0.jpg,13,0
./bdd100k/train/images/7adedeca-c9e7c916.jpg,7,0
./bdd100k/train/images/7adf0eb7-f9868e9f.jpg,1,0
./bdd100k/train/images/7ae0ad07-7b865bba.jpg,2,0
./bdd100k/train/images/7ae0f6a6-09b38161.jpg,9,0
./bdd100k/train/images/7ae1eb0f-1cb3b60c.jpg,8,0
./bdd100k/train/images/7ae3b128-50e4c098.jpg,2,2
./bdd100k/train/images/7ae3b128-9c6f2d0d.jpg,5,0
./bdd100k/train/images/7ae5385c-8b4bf2d9.jpg,5,0
./bdd100k/train/images/7ae6f498-1d9d256d.jpg,9,0
./bdd100k/train/images/7ae6f498-905fc13e.jpg,3,0
./bdd100k/train/images/7ae71057-e115015a.jpg,6,0
./bdd100k/train/images/7ae96599-17a1259b.jpg,4,0
./bdd100k/train/images/7aea62f6-caccc560.jpg,5,0
./bdd100k/train/images/7aeaaffc-939284ba.jpg,7,0
./bdd100k/train/images/7aeaaffc-ce9f5001.jpg,13,5
./bdd100k/train/images/7aebf8b6-3f874103.jpg,2,0
./bdd100k/train/images/7aebf8b6-4ac20eb5.jpg,6,0
./bdd100k/train/images/7aebf8b6-5aaddc9b.jpg,8,0
./bdd100k/train/images/7aebf8b6-650ac0c6.jpg,7,0
./bdd100k/train/images/7aebf8b6-65941156.jpg,4,0
./bdd100k/train/images/7aebf8b6-acabc9ed.jpg,14,0
./bdd100k/train/images/7aebf8b6-c7801f4c.jpg,12,0
./bdd100k/train/images/7aebf8b6-db71b420.jpg,0,0
./bdd100k/train/images/7aeefe72-9410a31b.jpg,4,0
./bdd100k/train/images/7aef01cb-45446c65.jpg,3,0
./bdd100k/train/images/7aef1490-f6167ea0.jpg,6,0
./bdd100k/train/images/7aef9e40-d4dc2ff3.jpg,4,0
./bdd100k/train/images/7aef9e40-fb314c94.jpg,1,0
./bdd100k/train/images/7aefe35c-a77222a8.jpg,6,0
./bdd100k/train/images/7af082b9-d4e7324f.jpg,0,2
./bdd100k/train/images/7af254bd-52ab0292.jpg,7,1
./bdd100k/train/images/7af36a29-144850ec.jpg,6,0
./bdd100k/train/images/7af3c275-27dd8a15.jpg,3,0
./bdd100k/train/images/7af3c275-7edd031c.jpg,0,0
./bdd100k/train/images/7af3ce0a-45f1dd6c.jpg,8,2
./bdd100k/train/images/7af5515d-153f9db8.jpg,5,0
./bdd100k/train/images/7af5515d-5a2647b1.jpg,1,0
./bdd100k/train/images/7af5515d-88071f16.jpg,3,0
./bdd100k/train/images/7af7f89c-3f444ab4.jpg,5,0
./bdd100k/train/images/7af7f89c-6b85a6ed.jpg,16,0
./bdd100k/train/images/7af98a50-156a29cd.jpg,3,1
./bdd100k/train/images/7af98a50-f74445a8.jpg,2,0
./bdd100k/train/images/7af9f0f8-19490be6.jpg,2,1
./bdd100k/train/images/7afac130-9eff52f4.jpg,10,0
./bdd100k/train/images/7afc6238-4492ec92.jpg,1,0
./bdd100k/train/images/7afc8ed2-0a49b49d.jpg,6,0
./bdd100k/train/images/7afd081d-1916daef.jpg,1,0
./bdd100k/train/images/7afd081d-1b5413ce.jpg,0,0
./bdd100k/train/images/7afd081d-1b76748c.jpg,1,0
./bdd100k/train/images/7afd081d-212137d8.jpg,0,0
./bdd100k/train/images/7afd081d-3b94c18e.jpg,1,0
./bdd100k/train/images/7afd081d-71476be0.jpg,1,0
./bdd100k/train/images/7afdc2c9-7b39d175.jpg,5,1
./bdd100k/train/images/7afe87aa-c53b34f8.jpg,2,0
./bdd100k/train/images/7b0114cd-393aa3d9.jpg,0,0
./bdd100k/train/images/7b0114cd-55ad1f37.jpg,1,0
./bdd100k/train/images/7b015350-027dd9f5.jpg,8,0
./bdd100k/train/images/7b015350-d86631cd.jpg,1,0
./bdd100k/train/images/7b0331a3-d4b52f88.jpg,8,0
./bdd100k/train/images/7b05c187-fbec6224.jpg,3,1
./bdd100k/train/images/7b07669a-91b32318.jpg,11,0
./bdd100k/train/images/7b0a0f15-88ff5fe0.jpg,10,1
./bdd100k/train/images/7b0a53bf-493fb92b.jpg,6,0
./bdd100k/train/images/7b0a5d1e-12c4a6ab.jpg,8,1
./bdd100k/train/images/7b0a5d1e-3c9a4eb0.jpg,14,0
./bdd100k/train/images/7b0a5d1e-60b58998.jpg,3,0
./bdd100k/train/images/7b0a5d1e-9b8867fb.jpg,6,0
./bdd100k/train/images/7b0b665d-01c94d6a.jpg,5,0
./bdd100k/train/images/7b0c2025-ef881635.jpg,0,0
./bdd100k/train/images/7b0d76fa-43ff6c55.jpg,11,1
./bdd100k/train/images/7b0d76fa-b5de4fd8.jpg,6,1
./bdd100k/train/images/7b0e393d-a5920415.jpg,5,0
./bdd100k/train/images/7b0fd290-782ab8ba.jpg,10,0
./bdd100k/train/images/7b0fd290-8ef01267.jpg,8,0
./bdd100k/train/images/7b0fd290-e1bf7701.jpg,12,0
./bdd100k/train/images/7b11cfe3-b3210ca2.jpg,10,0
./bdd100k/train/images/7b12e3bd-69e2afde.jpg,7,0
./bdd100k/train/images/7b12e3bd-f1d30191.jpg,9,0
./bdd100k/train/images/7b13f4c4-471c087d.jpg,4,0
./bdd100k/train/images/7b14bbce-0913a805.jpg,3,0
./bdd100k/train/images/7b14bbce-31f9cbd3.jpg,3,0
./bdd100k/train/images/7b14bbce-e6b15614.jpg,0,0
./bdd100k/train/images/7b158072-0bf742a8.jpg,4,6
./bdd100k/train/images/7b158072-0c48efd5.jpg,2,0
./bdd100k/train/images/7b158072-389a6dbc.jpg,1,0
./bdd100k/train/images/7b158072-44c7aaf2.jpg,3,0
./bdd100k/train/images/7b158072-589c88c3.jpg,2,1
./bdd100k/train/images/7b158072-b987347d.jpg,3,1
./bdd100k/train/images/7b158072-d1967966.jpg,3,0
./bdd100k/train/images/7b167331-cb2105c9.jpg,16,0
./bdd100k/train/images/7b169ab7-75a0b635.jpg,3,0
./bdd100k/train/images/7b1704dc-211525ea.jpg,1,0
./bdd100k/train/images/7b17ffd8-e22a5160.jpg,2,0
./bdd100k/train/images/7b187969-6612f4d3.jpg,5,0
./bdd100k/train/images/7b1961ff-7e18ab01.jpg,10,2
./bdd100k/train/images/7b1a23cf-6915d4ff.jpg,9,0
./bdd100k/train/images/7b1a23cf-bad50fa6.jpg,1,0
./bdd100k/train/images/7b1a23cf-fcdde075.jpg,2,0
./bdd100k/train/images/7b1a2781-391f89a3.jpg,7,1
./bdd100k/train/images/7b1bd254-4ba1ed1d.jpg,2,0
./bdd100k/train/images/7b1c32d1-8d54888b.jpg,7,0
./bdd100k/train/images/7b1c32d1-bdcd9fff.jpg,5,1
